Unnamed: 0,ID,Trial,num_option,compliance,context_0,context_1,context_2,context_3,context_4,context_5,context_6,context_7,context_8,context_9,context_10,context_11,context_12,context_13,context_14,context_15,context_16,context_17,context_18,context_19,context_20,context_21,context_22,context_23,context_24,context_25,context_26,context_27,context_28,context_29
25,0,25,3,2,"[0.13039003136656213, 0.32279503002025, 0.2636398586444768, -0.10342650124640196]","[0.11228399143391181, 0.299179945781017, 0.32214915834576585, -0.09158997649563834]","[-0.28426327664726503, -0.07349254730037119, 0.02220148780310279, 0.005397040753428013]",,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,26,2,1,"[0.13039003136656221, 0.3227950300202501, 0.2636398586444768, -0.10342650124640171]","[0.11228399143391167, 0.2991799457810169, 0.3221491583457657, -0.09158997649563923]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,27,3,2,"[0.32379797062403487, -0.2009414378098077, 0.04488445205755631, 0.004675632997974186]","[0.33858327751606043, -0.1929961807888187, 0.01639766010273777, -0.008517458147849785]","[0.3385832775160604, -0.19299618078881872, 0.016397660102737723, -0.008517458147850243]",,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,28,2,1,"[-0.28487317548685787, -0.0745572216931936, 0.03603447086546627, 0.010514288148986195]","[-0.28426327664726514, -0.07349254730037123, 0.02220148780310276, 0.0053970407534277]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,29,2,1,"[0.3237979706240348, -0.20094143780980767, 0.04488445205755637, 0.0046756329979745935]","[0.33858327751606043, -0.1929961807888187, 0.016397660102737868, -0.00851745814784917]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,30,2,1,"[0.13039003136656221, 0.3227950300202501, 0.2636398586444768, -0.1034265012464017]","[0.11228399143391173, 0.2991799457810169, 0.3221491583457656, -0.09158997649563971]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,31,2,1,"[0.3237979706240348, -0.2009414378098077, 0.0448844520575563, 0.004675632997973811]","[0.3385832775160604, -0.1929961807888187, 0.016397660102737847, -0.008517458147849247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,32,2,1,"[0.3237979706240349, -0.2009414378098077, 0.04488445205755631, 0.004675632997974119]","[0.33858327751606043, -0.1929961807888187, 0.016397660102737726, -0.008517458147850076]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,33,2,1,"[0.13039003136656216, 0.32279503002024995, 0.26363985864447675, -0.10342650124640294]","[0.10621208567800798, 0.2951132880233895, 0.3329190676708548, -0.0871761392188388]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,34,2,1,"[0.32379797062403487, -0.20094143780980775, 0.044884452057556215, 0.004675632997973572]","[0.3385832775160604, -0.1929961807888187, 0.016397660102737757, -0.008517458147849894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,35,2,1,"[-0.2848731754868578, -0.07455722169319362, 0.036034470865466434, 0.010514288148987395]","[-0.2842632766472651, -0.0734925473003712, 0.02220148780310279, 0.005397040753427749]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,36,2,1,"[-0.284873175486858, -0.07455722169319363, 0.036034470865466316, 0.010514288148986419]","[-0.28426327664726514, -0.0734925473003712, 0.02220148780310274, 0.005397040753427265]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,37,2,1,"[0.13039003136656208, 0.32279503002024995, 0.2636398586444768, -0.10342650124640185]","[0.11228399143391157, 0.29917994578101686, 0.3221491583457657, -0.0915899764956396]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,38,2,1,"[-0.28487317548685787, -0.07455722169319356, 0.03603447086546645, 0.010514288148987359]","[-0.28426327664726525, -0.07349254730037126, 0.022201487803102802, 0.005397040753427622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,39,2,1,"[-0.28487317548685775, -0.0745572216931936, 0.036034470865466274, 0.010514288148986375]","[-0.28084762301342675, -0.06550468328687022, 0.00484283121729487, -0.003982117680489648]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,40,2,1,"[-0.28487317548685787, -0.07455722169319362, 0.03603447086546623, 0.010514288148985976]","[-0.2808476230134267, -0.06550468328687024, 0.004842831217294874, -0.003982117680489589]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,41,2,1,"[-0.2753997244944431, -0.06214796603609825, -0.009489521649940862, -0.008711170514395544]","[0.10974860486364478, 0.2657539482144082, -0.2574286710593624, -0.1805335518613262]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,42,2,1,"[-0.2848731754868579, -0.07455722169319362, 0.03603447086546624, 0.010514288148986431]","[-0.2808476230134267, -0.06550468328687024, 0.0048428312172949396, -0.003982117680489322]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,43,2,1,"[-0.28487317548685787, -0.07455722169319359, 0.036034470865466336, 0.010514288148986986]","[-0.28084762301342664, -0.06550468328687022, 0.004842831217294985, -0.003982117680488801]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,44,2,1,"[0.1303900313665621, 0.32279503002025, 0.2636398586444768, -0.10342650124640224]","[0.1122839914339117, 0.299179945781017, 0.3221491583457658, -0.091589976495639]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,45,3,2,"[-0.2848731754868578, -0.0745572216931936, 0.03603447086546633, 0.010514288148986702]","[-0.28084762301342675, -0.0655046832868702, 0.004842831217294997, -0.003982117680488833]","[-0.2842632766472653, -0.07349254730037125, 0.022201487803102785, 0.005397040753427588]",,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,46,2,1,"[0.323797970624035, -0.20094143780980767, 0.04488445205755641, 0.004675632997974925]","[0.33858327751606043, -0.19299618078881872, 0.01639766010273785, -0.008517458147849212]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0,47,2,1,"[0.32379797062403487, -0.20094143780980775, 0.044884452057556236, 0.004675632997973477]","[0.3385832775160605, -0.1929961807888187, 0.016397660102737844, -0.008517458147849297]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,48,2,1,"[-0.2848731754868578, -0.0745572216931936, 0.036034470865466295, 0.010514288148986355]","[-0.28084762301342675, -0.06550468328687023, 0.004842831217294994, -0.003982117680488843]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,49,5,4,"[0.3237979706240348, -0.20094143780980764, 0.044884452057556375, 0.004675632997974904]","[0.33858327751606043, -0.19299618078881872, 0.01639766010273776, -0.008517458147849894]","[0.10621208567800783, 0.29511328802338943, 0.3329190676708549, -0.08717613921883854]","[0.11228399143391177, 0.299179945781017, 0.3221491583457657, -0.09158997649563974]","[0.11228399143391171, 0.299179945781017, 0.3221491583457658, -0.09158997649563884]",,,,,,,,,,,,,,,,,,,,,,,,,
50,0,50,2,1,"[0.13039003136656224, 0.3227950300202501, 0.2636398586444768, -0.10342650124640229]","[0.1122839914339118, 0.299179945781017, 0.3221491583457657, -0.09158997649563971]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,51,2,1,"[0.1303900313665622, 0.32279503002025, 0.26363985864447675, -0.10342650124640257]","[0.11228399143391173, 0.299179945781017, 0.32214915834576574, -0.09158997649563923]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,52,2,1,"[0.13039003136656205, 0.3227950300202499, 0.2636398586444768, -0.10342650124640196]","[0.11228399143391177, 0.29917994578101703, 0.32214915834576585, -0.09158997649563831]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,53,2,1,"[0.1303900313665622, 0.32279503002025, 0.2636398586444767, -0.10342650124640264]","[0.11228399143391164, 0.2991799457810169, 0.32214915834576574, -0.09158997649563966]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,54,2,1,"[0.13039003136656216, 0.32279503002025, 0.2636398586444768, -0.10342650124640199]","[0.11228399143391167, 0.2991799457810169, 0.32214915834576574, -0.09158997649563907]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0,55,2,1,"[0.13039003136656221, 0.32279503002025006, 0.26363985864447675, -0.1034265012464024]","[0.11228399143391171, 0.299179945781017, 0.32214915834576574, -0.09158997649563894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,56,2,1,"[0.32379797062403504, -0.20094143780980767, 0.04488445205755634, 0.0046756329979746976]","[0.3385832775160603, -0.19299618078881867, 0.01639766010273786, -0.008517458147849032]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,57,2,1,"[-0.284873175486858, -0.0745572216931936, 0.03603447086546647, 0.010514288148987224]","[-0.28426327664726525, -0.07349254730037126, 0.022201487803102785, 0.005397040753427765]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,58,2,1,"[0.32379797062403487, -0.20094143780980772, 0.0448844520575563, 0.004675632997973945]","[0.3385832775160605, -0.1929961807888187, 0.01639766010273781, -0.00851745814784957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0,59,2,1,"[0.13039003136656227, 0.32279503002025006, 0.26363985864447675, -0.10342650124640225]","[0.1122839914339117, 0.2991799457810169, 0.32214915834576574, -0.09158997649563914]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,60,2,1,"[-0.28487317548685787, -0.07455722169319358, 0.036034470865466385, 0.010514288148986715]","[-0.2808476230134266, -0.06550468328687022, 0.004842831217294852, -0.003982117680489881]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0,61,2,1,"[0.1303900313665621, 0.32279503002024995, 0.26363985864447675, -0.10342650124640214]","[0.11228399143391173, 0.2991799457810169, 0.3221491583457657, -0.09158997649563956]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0,62,2,1,"[0.323797970624035, -0.20094143780980767, 0.04488445205755639, 0.004675632997974673]","[0.33858327751606043, -0.19299618078881872, 0.016397660102737768, -0.008517458147849833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,63,2,1,"[-0.284873175486858, -0.07455722169319363, 0.036034470865466336, 0.010514288148986113]","[-0.28084762301342664, -0.06550468328687026, 0.0048428312172948615, -0.003982117680489945]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0,64,2,1,"[0.13039003136656208, 0.32279503002024995, 0.2636398586444768, -0.10342650124640168]","[0.1122839914339118, 0.29917994578101703, 0.32214915834576585, -0.0915899764956384]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0,65,2,1,"[-0.284873175486858, -0.07455722169319362, 0.036034470865466295, 0.010514288148986436]","[-0.28426327664726536, -0.07349254730037126, 0.022201487803102715, 0.005397040753427125]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,66,2,1,"[0.10974860486364484, 0.2657539482144082, -0.25742867105936257, -0.18053355186132708]","[0.33858327751606043, -0.19299618078881872, 0.016397660102737778, -0.008517458147849835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0,67,2,1,"[0.1303900313665621, 0.32279503002025, 0.2636398586444768, -0.10342650124640171]","[0.11228399143391171, 0.299179945781017, 0.3221491583457659, -0.09158997649563894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0,68,2,1,"[-0.28487317548685787, -0.07455722169319359, 0.03603447086546633, 0.010514288148986509]","[-0.2808476230134268, -0.06550468328687023, 0.004842831217294955, -0.00398211768048889]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,69,2,1,"[-0.2848731754868578, -0.07455722169319355, 0.0360344708654664, 0.010514288148987427]","[-0.28084762301342675, -0.06550468328687029, 0.004842831217294834, -0.003982117680490075]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0,70,2,1,"[0.13039003136656213, 0.32279503002025, 0.2636398586444768, -0.10342650124640189]","[0.10621208567800802, 0.29511328802338954, 0.3329190676708548, -0.0871761392188385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,71,2,1,"[-0.2848731754868578, -0.0745572216931936, 0.03603447086546625, 0.010514288148986464]","[-0.2808476230134267, -0.06550468328687022, 0.004842831217294972, -0.003982117680489089]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,72,2,1,"[0.1303900313665621, 0.32279503002025, 0.26363985864447687, -0.10342650124640175]","[0.11228399143391175, 0.299179945781017, 0.32214915834576563, -0.09158997649563956]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0,73,2,1,"[0.13039003136656216, 0.32279503002025, 0.26363985864447675, -0.10342650124640267]","[0.11228399143391173, 0.299179945781017, 0.32214915834576574, -0.09158997649563907]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0,74,2,1,"[0.13039003136656216, 0.32279503002025, 0.2636398586444768, -0.10342650124640201]","[0.11228399143391167, 0.299179945781017, 0.3221491583457659, -0.09158997649563834]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0,75,2,1,"[0.1303900313665621, 0.32279503002024995, 0.2636398586444767, -0.10342650124640289]","[0.11228399143391175, 0.299179945781017, 0.3221491583457658, -0.09158997649563833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0,76,2,1,"[0.32379797062403487, -0.2009414378098077, 0.04488445205755635, 0.0046756329979744495]","[0.33858327751606043, -0.19299618078881872, 0.016397660102737813, -0.00851745814784945]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,77,2,1,"[0.1303900313665621, 0.32279503002024995, 0.2636398586444767, -0.10342650124640307]","[0.11228399143391167, 0.299179945781017, 0.3221491583457658, -0.09158997649563905]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0,78,2,1,"[0.13039003136656216, 0.32279503002025, 0.26363985864447675, -0.10342650124640276]","[0.11228399143391164, 0.299179945781017, 0.32214915834576585, -0.0915899764956387]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0,79,2,1,"[0.13039003136656202, 0.32279503002024984, 0.26363985864447675, -0.10342650124640294]","[0.1122839914339118, 0.299179945781017, 0.3221491583457657, -0.0915899764956394]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,80,2,1,"[0.13039003136656213, 0.32279503002024995, 0.2636398586444767, -0.10342650124640272]","[0.11228399143391173, 0.299179945781017, 0.32214915834576585, -0.09158997649563869]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,81,15,14,"[0.3237979706240349, -0.20094143780980767, 0.04488445205755638, 0.004675632997974809]","[0.33858327751606043, -0.1929961807888187, 0.016397660102737795, -0.008517458147849538]","[0.11228399143391185, 0.299179945781017, 0.3221491583457657, -0.0915899764956396]","[0.1122839914339118, 0.299179945781017, 0.3221491583457657, -0.09158997649563934]","[0.10621208567800779, 0.2951132880233894, 0.3329190676708549, -0.08717613921883853]","[0.10621208567800783, 0.2951132880233895, 0.33291906767085483, -0.08717613921883904]","[0.11228399143391177, 0.299179945781017, 0.32214915834576585, -0.09158997649563834]","[0.10974860486364481, 0.26575394821440806, -0.2574286710593625, -0.1805335518613267]","[-0.28426327664726514, -0.07349254730037125, 0.022201487803102805, 0.00539704075342773]","[0.11228399143391171, 0.299179945781017, 0.3221491583457659, -0.09158997649563842]","[-0.275399724494443, -0.06214796603609815, -0.009489521649940814, -0.008711170514395091]","[0.33858327751606043, -0.19299618078881872, 0.0163976601027377, -0.008517458147850416]","[0.11228399143391167, 0.299179945781017, 0.3221491583457658, -0.09158997649563831]","[0.11228399143391164, 0.29917994578101686, 0.32214915834576574, -0.0915899764956397]","[0.11228399143391167, 0.299179945781017, 0.3221491583457658, -0.09158997649563895]",,,,,,,,,,,,,,,
82,0,82,2,1,"[0.130390031366562, 0.3227950300202499, 0.2636398586444767, -0.10342650124640286]","[0.11228399143391175, 0.299179945781017, 0.3221491583457658, -0.09158997649563885]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0,83,2,1,"[-0.2848731754868579, -0.07455722169319365, 0.03603447086546626, 0.01051428814898608]","[-0.2842632766472652, -0.07349254730037118, 0.02220148780310279, 0.005397040753427838]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0,84,2,1,"[-0.2848731754868579, -0.0745572216931936, 0.03603447086546632, 0.010514288148986969]","[-0.2842632766472652, -0.07349254730037125, 0.022201487803102715, 0.005397040753426905]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,85,2,1,"[0.13039003136656208, 0.32279503002025, 0.2636398586444768, -0.1034265012464018]","[0.11228399143391167, 0.2991799457810169, 0.32214915834576574, -0.09158997649563914]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0,86,2,1,"[0.32379797062403487, -0.20094143780980772, 0.044884452057556236, 0.004675632997973604]","[0.33858327751606043, -0.19299618078881872, 0.016397660102737733, -0.008517458147850064]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0,87,2,1,"[-0.2848731754868578, -0.07455722169319366, 0.03603447086546625, 0.010514288148986072]","[-0.28426327664726514, -0.07349254730037122, 0.022201487803102677, 0.005397040753426913]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0,88,2,1,"[0.323797970624035, -0.20094143780980764, 0.04488445205755634, 0.004675632997974607]","[0.3385832775160605, -0.19299618078881872, 0.01639766010273771, -0.00851745814785024]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,89,2,1,"[0.13039003136656213, 0.32279503002024995, 0.2636398586444767, -0.10342650124640301]","[0.11228399143391171, 0.299179945781017, 0.32214915834576585, -0.09158997649563888]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0,90,2,1,"[-0.28487317548685787, -0.0745572216931936, 0.03603447086546636, 0.010514288148986804]","[-0.28426327664726514, -0.0734925473003712, 0.02220148780310281, 0.0053970407534278285]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0,91,2,1,"[-0.28487317548685775, -0.0745572216931936, 0.03603447086546637, 0.010514288148986842]","[-0.28084762301342675, -0.06550468328687024, 0.004842831217294954, -0.003982117680488989]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0,92,2,1,"[0.13039003136656213, 0.32279503002025, 0.2636398586444767, -0.1034265012464023]","[0.11228399143391181, 0.299179945781017, 0.3221491583457658, -0.09158997649563833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,93,2,1,"[0.323797970624035, -0.20094143780980775, 0.04488445205755628, 0.004675632997973707]","[0.33858327751606054, -0.1929961807888187, 0.01639766010273782, -0.008517458147849493]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0,94,2,1,"[0.13039003136656221, 0.32279503002025006, 0.2636398586444768, -0.10342650124640201]","[0.11228399143391167, 0.2991799457810169, 0.3221491583457657, -0.09158997649563966]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0,95,2,1,"[0.13039003136656221, 0.32279503002025, 0.26363985864447675, -0.1034265012464021]","[0.11228399143391167, 0.299179945781017, 0.3221491583457658, -0.09158997649563885]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0,96,2,1,"[0.13039003136656216, 0.32279503002025, 0.2636398586444767, -0.1034265012464027]","[0.11228399143391173, 0.299179945781017, 0.3221491583457658, -0.09158997649563873]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
