Unnamed: 0,ID,Trial,num_option,compliance,context_0,context_1,context_2,context_3,context_4,context_5,context_6,context_7,context_8,context_9,context_10,context_11,context_12,context_13,context_14,context_15,context_16,context_17,context_18,context_19,context_20,context_21,context_22,context_23,context_24,context_25,context_26,context_27,context_28,context_29
425,0,18,2,1,"[0.1331983560557018, 0.29250154210813406, -0.3204098834549417, -0.19499659795209973, -0.005931254885195074, 0.07140470450057994]","[0.1282753251507387, 0.2917788666429734, -0.31221016312133926, -0.19392809462234722, 0.04902364666053417, 0.012982044296592301]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0,19,2,1,"[0.13319835605570185, 0.29250154210813395, -0.3204098834549418, -0.19499659795209975, -0.005931254885195037, 0.07140470450057984]","[0.11475794890380402, 0.2736182117287805, -0.27191256987371215, -0.18835619587673988, 0.11380587678496429, 0.11653141734585552]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0,20,2,1,"[-0.257207392319547, -0.04159454810042741, -0.05222656643187068, -0.014031552960138591, -0.11816706199507737, -0.09124716295390412]","[-0.27539972449444317, -0.06214796603609803, -0.009489521649940944, -0.00871117051439644, -0.04232532378561835, 0.0215731829742799]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,0,21,2,1,"[-0.257207392319547, -0.04159454810042737, -0.05222656643187068, -0.014031552960138572, -0.11816706199507737, -0.09124716295390413]","[-0.2808476230134269, -0.06550468328687005, 0.0048428312172946585, -0.003982117680489105, 0.023353383275915164, -0.042645015411932906]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0,22,2,1,"[-0.25720739231954703, -0.04159454810042736, -0.0522265664318707, -0.014031552960138666, -0.11816706199507736, -0.09124716295390442]","[-0.2808476230134268, -0.06550468328687001, 0.004842831217294654, -0.003982117680489096, 0.023353383275915192, -0.042645015411932954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0,23,2,1,"[-0.25720739231954703, -0.041594548100427405, -0.05222656643187068, -0.01403155296013852, -0.11816706199507736, -0.09124716295390398]","[-0.257207392319547, -0.04159454810042741, -0.05222656643187066, -0.014031552960138477, -0.11816706199507734, -0.09124716295390382]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0,24,2,1,"[-0.2572073923195471, -0.04159454810042743, -0.052226566431870694, -0.014031552960138572, -0.11816706199507744, -0.091247162953904]","[-0.2753997244944433, -0.06214796603609802, -0.009489521649940932, -0.008711170514396432, -0.042325323785618374, 0.021573182974279983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0,25,2,1,"[-0.257207392319547, -0.041594548100427384, -0.05222656643187065, -0.014031552960138463, -0.1181670619950773, -0.09124716295390388]","[-0.28084762301342686, -0.06550468328687008, 0.004842831217294656, -0.0039821176804890465, 0.02335338327591515, -0.04264501541193277]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0,26,2,1,"[-0.257207392319547, -0.04159454810042742, -0.05222656643187072, -0.014031552960138558, -0.11816706199507732, -0.09124716295390412]","[-0.24000422276339572, -0.026949162164799076, -0.08141959265814945, -0.026484941177038986, -0.2341691983021027, 0.0032837691348361064]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0,27,2,1,"[-0.25720739231954703, -0.041594548100427356, -0.052226566431870694, -0.01403155296013861, -0.11816706199507732, -0.0912471629539043]","[-0.27539972449444317, -0.06214796603609802, -0.009489521649940953, -0.008711170514396472, -0.04232532378561837, 0.02157318297427986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,0,28,2,1,"[0.13319835605570185, 0.29250154210813395, -0.32040988345494176, -0.19499659795209975, -0.005931254885195007, 0.07140470450057973]","[0.12347652176134905, 0.28415391795761397, -0.29834026540741343, -0.1861592818494162, 0.099007514966447, -0.012623481176329547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0,29,2,1,"[-0.257207392319547, -0.041594548100427405, -0.052226566431870694, -0.014031552960138553, -0.11816706199507744, -0.09124716295390398]","[-0.2842632766472652, -0.07349254730037107, 0.022201487803102472, 0.005397040753429071, 0.08284689426536297, -0.06931184653003741]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0,30,4,3,"[-0.24000422276339572, -0.026949162164799034, -0.08141959265814946, -0.026484941177039128, -0.2341691983021027, 0.0032837691348357066]","[-0.27539972449444317, -0.062147966036098005, -0.0094895216499409, -0.008711170514396375, -0.04232532378561838, 0.021573182974280042]","[-0.257207392319547, -0.041594548100427405, -0.052226566431870694, -0.01403155296013856, -0.11816706199507737, -0.09124716295390417]","[-0.2842632766472652, -0.0734925473003711, 0.022201487803102462, 0.00539704075342901, 0.0828468942653629, -0.06931184653003751]",,,,,,,,,,,,,,,,,,,,,,,,,,
438,0,31,5,4,"[0.12347652176134905, 0.28415391795761397, -0.29834026540741343, -0.18615928184941632, 0.099007514966447, -0.012623481176329913]","[0.12347652176134907, 0.28415391795761397, -0.29834026540741343, -0.18615928184941624, 0.09900751496644696, -0.012623481176329773]","[0.11758302137003356, 0.28062242696373263, -0.28555180945585484, -0.18180309549809276, 0.15540569419808478, -0.07046370423801235]","[0.11758302137003347, 0.28062242696373263, -0.2855518094558548, -0.18180309549809265, 0.15540569419808473, -0.07046370423801175]","[0.07756865464200348, 0.22444352337411366, -0.16457364076776418, -0.14806824382098982, 0.3887288586389078, 0.05689480351869833]",,,,,,,,,,,,,,,,,,,,,,,,,
439,0,32,3,2,"[0.3436326894671105, -0.1749535275685414, -0.012157850629340444, -0.009234319352365109, 0.0006404054576494923, -0.13925729345791407]","[0.34363268946711056, -0.1749535275685414, -0.012157850629340442, -0.009234319352365144, 0.0006404054576494789, -0.13925729345791413]","[-0.2575215721336741, -0.0468210148392759, -0.04017106959388413, -0.021422137304301904, -0.16212682496277175, 0.11433024123026693]",,,,,,,,,,,,,,,,,,,,,,,,,,,
440,0,33,7,6,"[-0.27539972449444317, -0.06214796603609802, -0.009489521649940958, -0.008711170514396464, -0.04232532378561837, 0.021573182974279796]","[-0.2753997244944432, -0.06214796603609802, -0.009489521649940953, -0.008711170514396491, -0.042325323785618374, 0.02157318297427977]","[-0.2851368119213003, -0.07873209887910639, 0.03365573526791424, -0.002478562618975505, 0.03733097350393359, 0.13451204742640172]","[-0.2944968996848726, -0.09082082703586213, 0.07809897227224546, 0.016450650546046088, 0.22409416316896882, -0.015703440796639417]","[-0.2851368119213004, -0.07873209887910639, 0.03365573526791419, -0.0024785626189755654, 0.037330973503933655, 0.13451204742640147]","[-0.2944968996848725, -0.09082082703586222, 0.07809897227224548, 0.01645065054604615, 0.2240941631689687, -0.015703440796639156]","[0.12347652176134906, 0.28415391795761397, -0.2983402654074134, -0.1861592818494162, 0.09900751496644696, -0.012623481176329467]",,,,,,,,,,,,,,,,,,,,,,,
441,0,34,3,2,"[-0.257207392319547, -0.041594548100427405, -0.052226566431870694, -0.014031552960138546, -0.11816706199507737, -0.09124716295390399]","[-0.2753997244944432, -0.062147966036098075, -0.009489521649940921, -0.008711170514396375, -0.042325323785618436, 0.021573182974280156]","[-0.27539972449444317, -0.06214796603609805, -0.009489521649940939, -0.008711170514396406, -0.04232532378561835, 0.021573182974279938]",,,,,,,,,,,,,,,,,,,,,,,,,,,
442,0,35,2,1,"[0.35090293638234, -0.17332585889797641, -0.024725842016033017, -0.01342601169570893, -0.05845862006208992, -0.078569879095758]","[0.3385832775160604, -0.192996180788819, 0.01639766010273767, -0.008517458147849455, 0.011712715293034925, 0.03331615492051202]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,0,36,2,1,"[-0.2572073923195471, -0.04159454810042735, -0.0522265664318707, -0.014031552960138648, -0.11816706199507737, -0.09124716295390434]","[-0.25752157213367405, -0.046821014839275935, -0.040171069593884175, -0.021422137304301887, -0.16212682496277186, 0.1143302412302671]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,0,37,5,4,"[0.3576112345148873, -0.1584056105877823, -0.05165876821879747, -0.025040338611124636, -0.16546211388967766, 0.010165443156840601]","[0.3385832775160601, -0.19299618078881892, 0.016397660102737636, -0.008517458147849587, 0.01171271529303498, 0.03331615492051168]","[0.3198460972265366, -0.20552003326229498, 0.057238821491478714, -0.002723195957384842, 0.08417775440479401, 0.14491239878031686]","[0.35090293638234, -0.17332585889797653, -0.02472584201603308, -0.013426011695709061, -0.05845862006208995, -0.07856987909575841]","[-0.25752157213367394, -0.04682101483927592, -0.04017106959388415, -0.021422137304301897, -0.1621268249627718, 0.11433024123026694]",,,,,,,,,,,,,,,,,,,,,,,,,
445,0,38,4,3,"[0.3576112345148875, -0.15840561058778224, -0.0516587682187975, -0.02504033861112468, -0.1654621138896778, 0.010165443156840485]","[0.3544048320908851, -0.16345744999430376, -0.039947520734940026, -0.021776319127186326, -0.10998276173583797, -0.05198851070602797]","[0.34363268946711045, -0.17495352756854143, -0.012157850629340439, -0.00923431935236501, 0.0006404054576494599, -0.1392572934579138]","[0.34363268946711056, -0.1749535275685415, -0.012157850629340427, -0.009234319352364989, 0.0006404054576494257, -0.1392572934579137]",,,,,,,,,,,,,,,,,,,,,,,,,,
446,0,39,2,1,"[0.10350437903825536, 0.22018540690038202, -0.05725824285622105, 0.3961124185844177, 0.029583318489640176, 0.0646334499345611]","[0.11725798451613213, 0.3067604497844722, 0.30554924912763726, -0.0995411768248777, -0.09553470132791943, 0.037426270416471105]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,0,40,2,1,"[0.1303900313665624, 0.3227950300202498, 0.2636398586444766, -0.10342650124640661, -0.16096970119711615, -0.06667414825994483]","[0.11228399143391188, 0.2991799457810168, 0.32214915834576563, -0.09158997649564113, -0.04450821692968762, 0.013906988603319114]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,0,41,2,1,"[-0.254630729894579, -0.03491640461790882, -0.05463128139001808, -0.018290968956875826, -0.11020547526303813, -0.125967444509339]","[-0.24945983557341303, -0.031784426884930224, -0.06861775970851312, -0.02282501534765371, -0.17426457163800518, -0.06208691820077328]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,0,42,2,1,"[-0.2572073923195471, -0.04159454810042736, -0.0522265664318707, -0.014031552960138652, -0.1181670619950773, -0.09124716295390439]","[-0.28426327664726525, -0.07349254730037107, 0.02220148780310244, 0.005397040753428929, 0.082846894265363, -0.06931184653003787]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,0,43,2,1,"[0.3576112345148875, -0.15840561058778235, -0.0516587682187975, -0.025040338611124698, -0.16546211388967783, 0.010165443156840365]","[0.33858327751606015, -0.19299618078881892, 0.016397660102737636, -0.008517458147849533, 0.011712715293034998, 0.033316154920511834]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,0,44,2,1,"[-0.25720739231954703, -0.041594548100427384, -0.0522265664318707, -0.014031552960138622, -0.11816706199507734, -0.09124716295390425]","[-0.2575215721336741, -0.04682101483927591, -0.040171069593884175, -0.02142213730430205, -0.1621268249627718, 0.11433024123026664]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,0,45,2,1,"[0.3385832775160602, -0.192996180788819, 0.01639766010273766, -0.008517458147849514, 0.011712715293034958, 0.0333161549205119]","[0.30528521070801895, -0.21338812012214453, 0.08531086507588893, 0.010247544646711276, 0.19683262091277956, 0.060299505068710076]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,0,46,2,1,"[0.35090293638234, -0.17332585889797641, -0.02472584201603305, -0.013426011695708992, -0.05845862006208997, -0.07856987909575827]","[0.35761123451488736, -0.1584056105877823, -0.05165876821879752, -0.02504033861112475, -0.16546211388967771, 0.010165443156840329]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,1,0,2,1,"[-0.28426327664726514, -0.0734925473003711, 0.022201487803102493, 0.00539704075342906, 0.08284689426536296, -0.06931184653003747]","[-0.2808476230134269, -0.06550468328687004, 0.004842831217294667, -0.003982117680489085, 0.02335338327591518, -0.04264501541193291]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,1,1,2,1,"[0.30528521070801906, -0.2133881201221445, 0.08531086507588892, 0.010247544646711194, 0.19683262091277956, 0.0602995050687098]","[0.33858327751606004, -0.19299618078881897, 0.01639766010273765, -0.00851745814784953, 0.011712715293034998, 0.033316154920511834]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,1,2,7,6,"[-0.2842632766472653, -0.07349254730037107, 0.02220148780310248, 0.005397040753428944, 0.08284689426536299, -0.06931184653003768]","[-0.28426327664726536, -0.0734925473003711, 0.022201487803102497, 0.005397040753429029, 0.08284689426536297, -0.06931184653003743]","[-0.2939963966583069, -0.08994700960023153, 0.06495124897967808, 0.011417132003895656, 0.1613549028681057, 0.04463934050284643]","[-0.27539972449444317, -0.062147966036098005, -0.009489521649940966, -0.008711170514396498, -0.04232532378561833, 0.021573182974279726]","[-0.2753997244944433, -0.06214796603609799, -0.009489521649940933, -0.008711170514396394, -0.042325323785618395, 0.021573182974280018]","[-0.2842632766472652, -0.07349254730037103, 0.022201487803102472, 0.005397040753428944, 0.08284689426536303, -0.0693118465300378]","[-0.25752157213367416, -0.046821014839275914, -0.04017106959388414, -0.021422137304301918, -0.16212682496277186, 0.11433024123026703]",,,,,,,,,,,,,,,,,,,,,,,
914,1,3,2,1,"[0.13039003136656244, 0.3227950300202498, 0.26363985864447653, -0.10342650124640673, -0.16096970119711612, -0.0666741482599453]","[0.11228399143391192, 0.2991799457810169, 0.3221491583457657, -0.09158997649564116, -0.044508216929687615, 0.013906988603319]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,1,4,3,2,"[-0.2753997244944432, -0.06214796603609803, -0.009489521649940947, -0.008711170514396472, -0.04232532378561836, 0.021573182974279872]","[-0.2753997244944433, -0.062147966036098005, -0.009489521649940937, -0.008711170514396413, -0.04232532378561838, 0.02157318297428002]","[-0.25752157213367405, -0.046821014839275914, -0.04017106959388413, -0.021422137304301887, -0.1621268249627718, 0.11433024123026711]",,,,,,,,,,,,,,,,,,,,,,,,,,,
916,1,5,2,1,"[0.35761123451488736, -0.15840561058778235, -0.051658768218797564, -0.02504033861112478, -0.16546211388967771, 0.010165443156840126]","[0.33858327751606015, -0.19299618078881897, 0.016397660102737632, -0.008517458147849545, 0.011712715293034949, 0.033316154920511806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,1,6,2,1,"[0.3198460972265367, -0.20552003326229498, 0.057238821491478735, -0.002723195957384807, 0.08417775440479407, 0.14491239878031692]","[0.30528521070801906, -0.2133881201221445, 0.08531086507588892, 0.010247544646711269, 0.1968326209127796, 0.060299505068709944]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,1,7,4,3,"[-0.2753997244944432, -0.06214796603609803, -0.009489521649940921, -0.00871117051439638, -0.04232532378561835, 0.021573182974280073]","[-0.27539972449444317, -0.06214796603609799, -0.00948952164994094, -0.008711170514396476, -0.04232532378561835, 0.0215731829742798]","[-0.2808476230134269, -0.06550468328687004, 0.004842831217294647, -0.003982117680489144, 0.023353383275915164, -0.042645015411932975]","[-0.2575215721336741, -0.046821014839275935, -0.040171069593884196, -0.021422137304301998, -0.1621268249627718, 0.11433024123026672]",,,,,,,,,,,,,,,,,,,,,,,,,,
919,1,8,2,1,"[0.11708859503362525, 0.23788305974349577, -0.09699987359606241, 0.39131642969488634, -0.037097963702578854, -0.03961565592941831]","[-0.25752157213367405, -0.04682101483927591, -0.040171069593884196, -0.021422137304302022, -0.16212682496277175, 0.11433024123026657]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,1,9,3,2,"[0.30528521070801906, -0.2133881201221445, 0.08531086507588892, 0.010247544646711225, 0.1968326209127796, 0.060299505068709826]","[-0.27539972449444317, -0.06214796603609802, -0.009489521649940963, -0.008711170514396521, -0.042325323785618325, 0.02157318297427965]","[-0.2851368119213004, -0.07873209887910637, 0.033655735267914245, -0.002478562618975436, 0.03733097350393356, 0.13451204742640202]",,,,,,,,,,,,,,,,,,,,,,,,,,,
921,1,10,2,1,"[0.3436326894671106, -0.17495352756854138, -0.012157850629340416, -0.009234319352365013, 0.0006404054576494014, -0.1392572934579138]","[0.3436326894671107, -0.17495352756854146, -0.012157850629340407, -0.009234319352364965, 0.0006404054576493708, -0.13925729345791363]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,1,11,4,3,"[-0.27539972449444317, -0.06214796603609803, -0.009489521649940923, -0.008711170514396387, -0.04232532378561839, 0.021573182974280097]","[-0.27539972449444317, -0.06214796603609806, -0.009489521649940925, -0.00871117051439638, -0.042325323785618395, 0.021573182974280146]","[-0.2808476230134269, -0.06550468328687009, 0.00484283121729466, -0.003982117680489077, 0.023353383275915112, -0.04264501541193276]","[-0.24945983557341292, -0.03178442688493019, -0.06861775970851318, -0.022825015347653785, -0.1742645716380051, -0.06208691820077375]",,,,,,,,,,,,,,,,,,,,,,,,,,
923,1,12,3,2,"[0.3576112345148875, -0.15840561058778238, -0.05165876821879752, -0.02504033861112464, -0.1654621138896778, 0.010165443156840502]","[0.35761123451488736, -0.15840561058778233, -0.05165876821879755, -0.025040338611124716, -0.16546211388967771, 0.010165443156840292]","[0.3576112345148873, -0.1584056105877823, -0.05165876821879755, -0.025040338611124757, -0.16546211388967766, 0.010165443156840256]",,,,,,,,,,,,,,,,,,,,,,,,,,,
924,1,13,4,3,"[-0.28084762301342686, -0.06550468328687006, 0.0048428312172946585, -0.003982117680489057, 0.02335338327591516, -0.04264501541193289]","[-0.2808476230134268, -0.06550468328687009, 0.004842831217294657, -0.003982117680489063, 0.023353383275915164, -0.0426450154119328]","[-0.2753997244944431, -0.06214796603609805, -0.00948952164994096, -0.008711170514396467, -0.04232532378561838, 0.021573182974279823]","[-0.28084762301342686, -0.06550468328687005, 0.004842831217294654, -0.0039821176804890925, 0.023353383275915178, -0.04264501541193289]",,,,,,,,,,,,,,,,,,,,,,,,,,
925,1,14,3,2,"[-0.28426327664726525, -0.07349254730037103, 0.022201487803102462, 0.005397040753428905, 0.08284689426536301, -0.06931184653003788]","[-0.2842632766472652, -0.07349254730037107, 0.022201487803102476, 0.005397040753429013, 0.08284689426536294, -0.06931184653003762]","[-0.2848731754868579, -0.07455722169319344, 0.03603447086546593, 0.01051428814898943, 0.14710052198387444, -0.12915556378811563]",,,,,,,,,,,,,,,,,,,,,,,,,,,
926,1,15,3,2,"[-0.29449689968487236, -0.09082082703586218, 0.07809897227224542, 0.01645065054604601, 0.22409416316896874, -0.015703440796639725]","[-0.2944968996848725, -0.09082082703586214, 0.07809897227224546, 0.016450650546046074, 0.22409416316896874, -0.015703440796639406]","[-0.2930405096197183, -0.10617914353793705, 0.13078291699080397, 0.030896082178072395, 0.3464365808560954, 0.0690726381897476]",,,,,,,,,,,,,,,,,,,,,,,,,,,
927,1,16,2,1,"[0.3457361396939906, -0.17744416641120125, -0.011890037171995153, -0.02034802190722331, -0.09861423920895473, 0.1202636678492081]","[0.33121100093666206, -0.19471571386386927, 0.029138983537148236, -0.004231011517017135, 0.07171008191433727, -0.027832639959350824]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,1,17,3,2,"[0.12347652176134907, 0.2841539179576141, -0.29834026540741343, -0.18615928184941632, 0.09900751496644697, -0.012623481176329871]","[0.123476521761349, 0.28415391795761397, -0.2983402654074134, -0.1861592818494163, 0.09900751496644697, -0.012623481176329651]","[0.12855548014987558, 0.28506501089518177, -0.3068129965633418, -0.18740213707042006, 0.042925166259659024, 0.046013879403322244]",,,,,,,,,,,,,,,,,,,,,,,,,,,
929,1,18,2,1,"[0.34363268946711056, -0.17495352756854143, -0.012157850629340395, -0.009234319352364979, 0.000640405457649425, -0.1392572934579137]","[0.3576112345148875, -0.15840561058778235, -0.05165876821879748, -0.025040338611124653, -0.16546211388967774, 0.01016544315684046]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,1,19,2,1,"[0.3385832775160602, -0.19299618078881894, 0.01639766010273768, -0.00851745814784949, 0.011712715293034949, 0.03331615492051204]","[0.35761123451488747, -0.15840561058778233, -0.05165876821879753, -0.02504033861112479, -0.16546211388967771, 0.010165443156840176]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,1,20,2,1,"[0.3385832775160602, -0.19299618078881892, 0.016397660102737636, -0.008517458147849617, 0.011712715293035057, 0.03331615492051151]","[0.3457361396939907, -0.17744416641120128, -0.011890037171995124, -0.020348021907223263, -0.0986142392089548, 0.12026366784920822]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,1,21,2,1,"[0.3457361396939907, -0.17744416641120128, -0.011890037171995103, -0.020348021907223172, -0.09861423920895485, 0.12026366784920856]","[-0.257521572133674, -0.046821014839275886, -0.04017106959388415, -0.02142213730430198, -0.1621268249627718, 0.11433024123026668]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
