Unnamed: 0,Age_18 - 34,Age_35 - 49,Age_50 - 64,Gender_Male,Education_Bachelor's degree,Education_High school diploma or equivalent,Education_Master's degree or higher,num_cars_One car,w_TT,w_CO2,w_Rec,TT_00,TT_01,CO2_00,CO2_01,Rec_0,compliance_0,TT_10,TT_11,CO2_10,CO2_11,Rec_1,compliance_1,TT_20,TT_21,CO2_20,CO2_21,Rec_2,compliance_2,TT_30,TT_31,CO2_30,CO2_31,Rec_3,compliance_3,TT_40,TT_41,CO2_40,CO2_41,Rec_4,compliance_4,TT_50,TT_51,CO2_50,CO2_51,Rec_5,compliance_5,TT_60,TT_61,CO2_60,CO2_61,Rec_6,compliance_6,TT_70,TT_71,CO2_70,CO2_71,Rec_7,compliance_7,TT_80,TT_81,CO2_80,CO2_81,Rec_8,compliance_8,TT_90,TT_91,CO2_90,CO2_91,Rec_9,compliance_9,TT_100,TT_101,CO2_100,CO2_101,Rec_10,compliance_10,TT_110,TT_111,CO2_110,CO2_111,Rec_11,compliance_11,TT_120,TT_121,CO2_120,CO2_121,Rec_12,compliance_12,TT_130,TT_131,CO2_130,CO2_131,Rec_13,compliance_13,TT_140,TT_141,CO2_140,CO2_141,Rec_14,compliance_14,TT_150,TT_151,CO2_150,CO2_151,Rec_15,compliance_15,TT_160,TT_161,CO2_160,CO2_161,Rec_16,compliance_16,TT_170,TT_171,CO2_170,CO2_171,Rec_17,compliance_17,TT_180,TT_181,CO2_180,CO2_181,Rec_18,compliance_18,TT_190,TT_191,CO2_190,CO2_191,Rec_19,compliance_19,TT_200,TT_201,CO2_200,CO2_201,Rec_20,compliance_20,TT_210,TT_211,CO2_210,CO2_211,Rec_21,compliance_21,TT_220,TT_221,CO2_220,CO2_221,Rec_22,compliance_22,TT_230,TT_231,CO2_230,CO2_231,Rec_23,compliance_23,TT_240,TT_241,CO2_240,CO2_241,Rec_24,compliance_24,TT_250,TT_251,CO2_250,CO2_251,Rec_25,compliance_25,TT_260,TT_261,CO2_260,CO2_261,Rec_26,compliance_26,TT_270,TT_271,CO2_270,CO2_271,Rec_27,compliance_27,TT_280,TT_281,CO2_280,CO2_281,Rec_28,compliance_28,TT_290,TT_291,CO2_290,CO2_291,Rec_29,compliance_29,TT_300,TT_301,CO2_300,CO2_301,Rec_30,compliance_30,TT_310,TT_311,CO2_310,CO2_311,Rec_31,compliance_31,TT_320,TT_321,CO2_320,CO2_321,Rec_32,compliance_32,TT_330,TT_331,CO2_330,CO2_331,Rec_33,compliance_33,TT_340,TT_341,CO2_340,CO2_341,Rec_34,compliance_34,TT_350,TT_351,CO2_350,CO2_351,Rec_35,compliance_35,TT_360,TT_361,CO2_360,CO2_361,Rec_36,compliance_36,TT_370,TT_371,CO2_370,CO2_371,Rec_37,compliance_37,TT_380,TT_381,CO2_380,CO2_381,Rec_38,compliance_38,TT_390,TT_391,CO2_390,CO2_391,Rec_39,compliance_39
615,0,1,0,0,0,0,1,1,-0.0032233769727786,-0.0572518287491401,0.0,100,102.85920831556317,100,93.61988765662772,1,1,100,102.71849350796752,100,94.70571701037494,0,1,100,102.07689188060898,100,89.50521097734465,0,1,100,100.46534819036806,100,82.38200599499616,1,1,100,98.53866022195837,100,88.66806685206141,1,1,100,106.280461197574,100,90.93191947094604,1,1,100,97.49273653245216,100,89.83351463790609,0,1,100,105.42441052794462,100,92.07508828905809,1,1,100,109.96978860344583,100,93.27254417661862,1,1,100,104.0809043020766,100,93.69773474878136,0,1,100,107.77684218941953,100,92.99789628703408,0,1,100,97.15871535834108,100,90.419487536911,1,1,100,98.98120263063068,100,92.75757601607498,1,1,100,92.59171747128389,100,96.79250528390764,1,1,100,105.12202392719456,100,99.69563585232412,1,1,100,100.98414949698912,100,97.64172967438398,1,1,100,107.96457490657453,100,100.76955339486476,0,0,100,105.73513046863935,100,88.44144137615922,1,1,100,105.23753192777995,100,100.06868765258038,0,0,100,113.2007634127798,100,87.28016943742443,0,1,100,99.88683047872291,100,99.49546005117816,1,1,100,113.80707885422096,100,93.53637150224176,0,1,100,94.57360189446264,100,89.70008698101324,0,1,100,106.3965478603637,100,89.28499693675337,1,1,100,108.76030562103112,100,92.2142453832402,1,1,100,107.30107215127693,100,91.33829263308462,1,1,100,107.7728390913254,100,89.5401941273422,1,1,100,107.87115669111732,100,81.2452567910253,1,1,100,104.83878879963952,100,94.36914184314656,0,1,100,98.94902447348514,100,88.3606713374239,1,1,100,87.81634029792403,100,95.9122964029649,1,1,100,98.25396830505134,100,91.26649137504673,1,1,100,91.0649720538189,100,91.04716469810694,0,1,100,111.9699341102746,100,95.12317118397598,1,1,100,102.87370340893088,100,96.49268840112376,0,1,100,102.78733934180106,100,98.89837253570713,0,1,100,102.7945240974668,100,95.26553008626364,0,1,100,102.10742470037596,100,94.64382875730114,1,1,100,99.97651999777898,100,94.74817929790264,1,1,100,91.55346582135968,100,96.63311201949404,0,1
78,1,0,0,0,1,0,0,0,-0.0903730095378996,-0.1960668817709061,0.0,100,111.92172290492356,100,88.05956027026228,1,1,100,104.38304269846408,100,97.70921654731146,1,1,100,97.43936315588162,100,91.83874642049776,0,1,100,107.64014544591411,100,88.8760735949348,1,1,100,110.78220284240724,100,90.9029730539332,0,1,100,107.09713187938142,100,91.40093936642845,1,1,100,102.33529366627867,100,87.39434165221655,1,1,100,104.03446599780204,100,91.16815681438084,0,1,100,102.8778051426398,100,93.05064103990468,0,1,100,108.73783363265,100,93.46104267800854,1,1,100,107.9223531253643,100,88.88276676419511,1,1,100,104.61255508391864,100,91.52060356392477,0,1,100,88.37177824016543,100,85.65051578939166,1,1,100,100.44145594682242,100,92.9348679909516,1,1,100,103.96033261102944,100,93.52331867782178,0,1,100,107.66762930143209,100,91.9072734518598,1,1,100,97.9278986167982,100,88.7633284035462,1,1,100,102.03046542433968,100,93.2682189652691,1,1,100,101.6595777347648,100,82.47873394643693,0,1,100,97.55483936058864,100,85.71458448667775,0,1,100,101.23623490746944,100,90.70716996565372,1,1,100,94.67651847123908,100,87.4127672331869,1,1,100,99.96511239691868,100,92.92597135532004,0,1,100,105.39180447775468,100,91.02371124885448,1,1,100,108.17878495251736,100,95.48253324824108,1,1,100,102.77768435505568,100,89.96735733708616,1,1,100,98.47191719893392,100,99.76741237588362,1,1,100,105.80354555888192,100,87.8486492828909,0,1,100,98.8582650268352,100,92.42821663481648,1,1,100,101.4427270335776,100,86.22767758590255,0,1,100,109.34210207564544,100,86.25054597332445,0,1,100,99.13763348602843,100,93.124128669306,0,1,100,99.4895701766117,100,88.15611481636702,1,1,100,116.25713617291456,100,95.1867796594768,0,0,100,103.29007289997308,100,89.78183311601413,0,1,100,115.35042350108267,100,95.28274755503024,0,0,100,109.99827916875408,100,97.01023672892836,1,0,100,97.24413163633707,100,96.3411841438674,0,1,100,106.90928705302338,100,94.85368494136992,1,1,100,107.52099651840253,100,94.3045704320304,0,1
352,1,0,0,1,0,0,1,1,-0.0991001869032197,0.0517933755489665,0.0,100,111.63302984033278,100,91.84395622292332,0,0,100,96.55580445725263,100,85.20465689069579,0,0,100,99.61018422422642,100,92.53501788162508,0,0,100,102.3827509838419,100,86.01423408522476,1,0,100,100.6844297127197,100,94.6494765731221,1,0,100,101.75164132968688,100,89.74890073884279,1,0,100,99.81563183358725,100,94.80693431171636,1,0,100,111.53551994328244,100,88.8854210297909,1,0,100,115.8942084230822,100,91.00137049182692,1,0,100,110.9079258639468,100,89.11457361660318,0,0,100,112.81045228397596,100,94.63207673080188,1,0,100,103.01940804014976,100,89.65170433504659,0,0,100,109.09159622114127,100,84.64660011689114,1,0,100,105.80282227710784,100,94.60922656743884,1,0,100,112.04002926907368,100,91.4524028077518,0,0,100,99.57082065910376,100,101.61579495197458,0,1,100,114.50837913887584,100,101.20456989657038,0,0,100,98.43527641117883,100,93.39846447495044,0,0,100,100.39891617605495,100,93.34853892628874,1,0,100,119.29886518745204,100,92.75027141829716,0,0,100,99.49011536491288,100,93.04805406470008,0,0,100,106.47492507425665,100,99.47128946612716,0,0,100,100.0924601775448,100,92.03214423614114,0,0,100,103.1107609123844,100,92.56002869766048,0,0,100,104.42966383809834,100,94.25229498235596,1,0,100,96.7576274149338,100,97.24862207696728,1,1,100,101.51143498593662,100,90.48453776909652,1,0,100,109.00392998120086,100,89.05106276093002,1,0,100,99.97504521131496,100,93.91278164766888,0,0,100,107.35793453850816,100,89.69788226658824,1,0,100,103.03275284361636,100,99.49030636151276,0,0,100,107.8362843529864,100,91.4659095430182,1,0,100,107.10504772053812,100,89.22881609118227,1,0,100,117.41183242592828,100,95.45514830735785,0,0,100,110.72566984186012,100,91.1242502921227,1,0,100,97.13874810760264,100,95.6476025728665,0,1,100,108.76630792949553,100,94.71338016483192,1,0,100,102.5954602715778,100,89.17660538531814,1,0,100,108.10151295676684,100,93.76264144242532,1,0,100,96.61526334131172,100,100.3905722284849,1,1
292,1,0,0,0,0,0,1,0,-0.0405644172397538,-0.1628095397601723,0.0,100,103.1607127994368,100,88.25127414002232,1,1,100,100.12881142097017,100,92.59240586866406,1,1,100,103.19201210925002,100,91.30591265809912,0,1,100,107.17335224000888,100,96.90448294609612,0,1,100,111.23823802613984,100,92.22350675693264,1,1,100,117.24150563648466,100,90.59364506187204,1,1,100,105.10574487435323,100,86.62116108438737,0,1,100,112.7474679153456,100,82.03042845411217,0,1,100,100.66316980072632,100,96.84929174462415,1,1,100,96.07910591915476,100,93.58980799372624,0,1,100,97.99950680377836,100,82.51013380384546,1,1,100,100.66631507232806,100,92.5014664203126,1,1,100,101.4432690252628,100,90.44647826066374,1,1,100,107.39821892013109,100,91.65652942065196,1,1,100,108.45358821101117,100,89.16752775534944,1,1,100,101.62691423287758,100,100.2424581770518,1,0,100,104.37641378285537,100,94.46068876858337,0,1,100,99.43003463913568,100,99.34725234758058,1,1,100,105.52973753929632,100,93.64186394113844,0,1,100,100.09274040585376,100,96.49819931282892,1,1,100,101.84742302095032,100,96.56817426360983,1,1,100,99.59263024143156,100,87.57477387470527,1,1,100,103.54929518860084,100,81.77164728461679,0,1,100,106.2330116698577,100,95.6648893860712,1,1,100,104.6134348342043,100,92.95624981351546,1,1,100,96.5857472951814,100,93.06016814901008,1,1,100,100.74409109154304,100,89.9347359779058,1,1,100,99.08651025933754,100,88.89344921655405,1,1,100,105.8039007371025,100,88.49619379473168,0,1,100,104.3821310866655,100,94.29274732859088,0,1,100,102.6753015863695,100,90.59398526123546,0,1,100,99.42370843979673,100,90.32738353199754,0,1,100,105.39540064015549,100,93.20696664942992,0,1,100,108.32884008581532,100,102.26658078813136,0,0,100,105.02426627838136,100,89.87579257233556,0,1,100,94.7051934054455,100,89.00832178851331,1,1,100,96.46316055636588,100,101.35251588406878,1,0,100,90.782775450437,100,92.857478863269,0,1,100,100.33704480739304,100,92.21087220721245,0,1,100,99.05930758530332,100,90.82320910916434,1,1
285,0,0,1,1,0,0,1,0,-0.0684441352888319,-0.0989996884907104,0.0,100,106.24899407252472,100,92.37476196722412,1,1,100,104.93656670068478,100,92.90602463307332,1,1,100,109.65128750440476,100,93.67605126004196,0,0,100,96.22643312038149,100,91.0231650381222,0,1,100,102.67753417846107,100,92.05617552003382,0,1,100,92.80324658097744,100,95.86595330408404,0,1,100,102.02889455422805,100,88.33229217884131,0,1,100,111.0621417616706,100,92.36446401198852,1,0,100,97.48087797196212,100,97.19271291795116,0,1,100,105.2396502121054,100,90.72613671479291,1,1,100,109.86323101760846,100,94.58126224352476,0,0,100,98.83232527601264,100,91.38531594134014,1,1,100,117.00330674414094,100,93.23542630754692,1,0,100,98.66981634960848,100,87.42169347224866,0,1,100,109.85811057941564,100,91.76447280464426,1,1,100,111.87520848627037,100,89.41524076251196,0,1,100,104.6620563718162,100,91.24353675097376,0,1,100,99.90071917408449,100,91.48124614449566,1,1,100,97.56863020075288,100,90.6306403814018,0,1,100,103.98511210666692,100,89.75552761674959,0,1,100,109.68009233975842,100,96.4671498974912,0,0,100,95.91118703134848,100,93.91897820130647,1,1,100,110.12050080580526,100,92.69702933786414,1,1,100,97.63538395691523,100,91.69190651301116,0,1,100,106.6662440900511,100,92.66880612596113,1,1,100,108.64874783490278,100,91.76250076338178,1,1,100,97.84036797540408,100,93.40521989234584,1,1,100,99.69867028052698,100,88.55519977155106,1,1,100,91.80600717312689,100,91.42052422104793,0,1,100,110.67026161228276,100,94.38630221379168,0,0,100,109.25380921089425,100,89.71875858572396,0,1,100,100.03674795823166,100,88.9735326185007,1,1,100,112.58017514904746,100,91.87238187841592,0,0,100,109.4619437568787,100,90.9344341885456,0,1,100,102.30302299210771,100,96.72918008286987,0,1,100,106.82690285488208,100,90.8289225225618,0,1,100,106.80339703386176,100,90.90890759333352,1,1,100,101.35955918284708,100,88.43912325676384,0,1,100,107.11655201247956,100,90.54930046799068,1,1,100,102.07260757217244,100,85.40342348187667,0,1
708,0,1,0,1,0,0,1,1,-0.2950450523769898,0.1045458798974847,0.0,100,110.56504531744736,100,96.9686003627024,0,0,100,101.01453291413732,100,91.41172968701257,0,0,100,99.62019394907593,100,87.44775131346465,0,0,100,103.8223885257066,100,87.1796071681878,1,0,100,102.73318492301416,100,94.75420301476215,0,0,100,103.60626049030871,100,91.24924441741813,1,0,100,102.78009702621635,100,93.60222700712828,0,0,100,103.26912101545346,100,89.95493645402112,0,0,100,106.85633875748678,100,85.58005522099849,0,0,100,97.91397557895884,100,87.64393066993533,1,0,100,105.05903483139603,100,96.4951303320986,1,0,100,110.56395181105118,100,86.47222027944487,1,0,100,106.45882367676752,100,95.92875972357024,0,0,100,103.9378007830139,100,87.30483152953215,0,0,100,111.32203384293148,100,92.994701571647,0,0,100,105.86188475695911,100,94.45364471991935,0,0,100,114.2412505197372,100,96.44770781656987,1,0,100,104.54608383873052,100,89.32915959732236,0,0,100,100.36821608385996,100,86.06381572652262,1,0,100,100.61575527471744,100,89.58435223032845,0,0,100,97.19458188913114,100,90.318374318041,0,0,100,115.26283340058347,100,85.98436721826273,1,0,100,98.06024741326586,100,89.38243497297836,1,0,100,103.7904285985548,100,93.21373169075856,0,0,100,108.5399418071791,100,99.63550829557045,1,0,100,115.28792059907484,100,85.41010036039131,1,0,100,111.3568657896274,100,99.36906752266692,1,0,100,102.0224642431052,100,89.75645203512227,1,0,100,108.04741958912264,100,91.3828446113106,0,0,100,107.82595230851015,100,88.93656320429083,0,0,100,111.45410669902728,100,92.64059836206847,1,0,100,113.79300679198585,100,90.66806980347134,1,0,100,101.91905190196512,100,89.46990778142178,0,0,100,109.4829060778612,100,82.23489215290627,1,0,100,99.12569592891428,100,90.64273848932804,0,0,100,102.64129838040095,100,99.26811829358616,1,0,100,109.65847085275908,100,89.90191910164087,1,0,100,107.98646128918762,100,76.57520172497507,1,0,100,96.5076403592593,100,91.4673352697083,1,1,100,108.998784619765,100,90.01700235434883,0,0
31,1,0,0,0,1,0,0,0,-0.1975352967565131,-0.0575590974444825,0.0,100,110.24337433747176,100,93.82681158312177,0,0,100,100.35228196865414,100,86.16233951047043,1,1,100,99.10601924220062,100,88.54866485474574,0,1,100,110.32733039947578,100,93.62859024970908,1,0,100,90.5439735982792,100,92.31466036327414,1,1,100,102.35477766515667,100,85.38422765113556,0,1,100,111.7313392161819,100,92.51844744066418,0,0,100,106.4154531156446,100,87.45947472448185,1,0,100,104.6046776318633,100,90.6093316042609,0,0,100,111.89830228882737,100,92.23777417216488,1,0,100,106.8262976761254,100,95.5713688859606,1,0,100,109.69784787201786,100,93.21192412383368,0,0,100,108.73414393801067,100,97.00873359350804,1,0,100,112.17602107617668,100,90.451793991528,1,0,100,96.623159940178,100,89.17825535847952,1,1,100,102.08686655323264,100,94.77468622066895,1,0,100,110.99240345550416,100,86.99494160701363,0,0,100,105.4335972223935,100,89.53827428984228,1,0,100,103.84542953248592,100,98.11185307877464,1,0,100,102.1426110523155,100,87.51848413393019,0,1,100,101.17248553054262,100,88.1255695433531,1,1,100,113.73880058980542,100,93.66619792464728,0,0,100,100.89053544314936,100,86.78881136245863,1,1,100,102.6718231070419,100,95.55284349844446,1,0,100,107.25527709451369,100,95.13367241995932,1,0,100,105.74096073125324,100,85.92117725555383,1,0,100,105.62406300333048,100,96.47506688266265,1,0,100,100.19290200472555,100,93.41536364833448,1,1,100,106.99009750041309,100,86.59515084728996,0,0,100,98.73622654196954,100,91.6360487016593,0,1,100,106.2956894538716,100,95.7647560833966,0,0,100,104.373077219638,100,94.1128236880818,0,0,100,92.09101161634494,100,88.85142545296215,0,1,100,99.12679403357409,100,90.21835439021731,0,1,100,94.49871730372476,100,86.96084941191918,0,1,100,101.84399998660736,100,101.34643692686224,0,0,100,101.73203838000752,100,95.89142446555842,1,0,100,103.591788506088,100,90.78942377813016,1,0,100,113.62426395663113,100,91.00231590814164,1,0,100,103.74955977575638,100,89.30946902399883,1,0
51,0,1,0,1,0,0,1,0,-0.1881420375143777,-0.1471555378462453,0.0,100,108.60397807344768,100,92.9831915374976,1,0,100,103.91987600915118,100,89.05501597072133,1,1,100,112.06446184855068,100,98.0937597038034,0,0,100,108.57573382386562,100,86.35747379057547,1,1,100,108.081928106624,100,93.00248936398673,0,0,100,96.70287804803888,100,98.78172909881144,1,1,100,98.42892484108776,100,92.4763152324575,0,1,100,106.61471693960593,100,84.20878470830513,0,1,100,111.8265885283546,100,91.22790072913529,0,0,100,109.27962393251418,100,97.44204741764094,0,0,100,111.88700727260704,100,89.03922710612862,1,0,100,109.55717137061129,100,94.4972855013269,0,0,100,105.86832383388466,100,88.55324263118061,1,1,100,108.37438743465908,100,94.5526948479958,1,0,100,102.92446682400345,100,89.72389806342508,0,1,100,113.27545537071543,100,94.4749259034711,1,0,100,101.90568947221492,100,101.0830106562894,0,0,100,104.62144538356276,100,94.75000287087676,0,0,100,117.15412741360365,100,94.20069197161712,1,0,100,102.23161460671066,100,94.24468367591555,0,1,100,95.8193209527528,100,88.96949394302315,0,1,100,104.38090893436556,100,91.22929209201176,1,1,100,106.89356633120384,100,92.7967025656608,0,0,100,103.90647059279108,100,99.52040115477608,0,0,100,112.69811126262732,100,90.76245953765644,1,0,100,103.74029040527483,100,92.98117516347094,1,1,100,98.77089596736582,100,93.23528498185416,1,1,100,118.19199131384671,100,96.53017036373087,1,0,100,98.70314118944748,100,90.83573603913358,0,1,100,108.42012297151558,100,95.28173165179096,0,0,100,97.1021917423024,100,86.47059999833508,1,1,100,101.25617099249958,100,90.00697082745599,0,1,100,97.9349078842898,100,92.54474313836592,1,1,100,101.03639826795052,100,94.02022052276718,0,1,100,114.25999931394064,100,88.98666258419533,0,0,100,108.06402676898789,100,90.33107949394474,0,0,100,114.05386115370314,100,93.24192226454612,0,0,100,108.52742439556916,100,89.78610342539864,0,0,100,99.69579121844122,100,94.5109743657025,1,1,100,90.72337030931376,100,88.05971025683381,0,1
149,1,0,0,1,1,0,0,0,-0.0601018869196105,-0.0975560250665325,0.0,100,109.56930960261934,100,89.81186879428046,0,1,100,93.13207043423594,100,89.54595332662663,0,1,100,113.6653791784494,100,91.84346828642444,1,0,100,115.60701207943458,100,92.84296652715568,0,0,100,105.35460685438971,100,91.4607775437864,1,1,100,103.16013880997885,100,87.03197771686956,0,1,100,117.28981343313052,100,94.74190100480646,0,0,100,116.12077252317587,100,87.42659255054649,1,1,100,110.5276853917312,100,82.4570229521074,0,1,100,98.07995930673265,100,88.12947337451887,0,1,100,105.35185010801268,100,85.04463954061062,1,1,100,115.0805455014384,100,98.3833981084288,0,0,100,112.9466827409334,100,94.06563582302051,1,0,100,111.3259030327011,100,94.14849960096744,1,0,100,104.92656964611348,100,88.6984440214904,1,1,100,110.81757015027688,100,99.46644389510963,0,0,100,103.25920922190387,100,93.86522281195376,1,1,100,105.49475496750894,100,88.64782152081413,0,1,100,111.0815857577211,100,87.71022715725243,1,1,100,102.95013245397936,100,90.8238914524485,1,1,100,100.84626178474792,100,87.51384820808526,1,1,100,104.17663273781108,100,82.28204683608146,0,1,100,106.93039744363544,100,98.518521809809,1,0,100,94.60315135859798,100,90.53446524939513,0,1,100,89.04494755516605,100,95.01829554120968,1,1,100,107.6519791360268,100,89.79458592598303,0,1,100,114.97561307961864,100,92.60659351127204,0,0,100,102.32581260405678,100,92.99400086619237,0,1,100,104.76126114450123,100,84.20495828959777,0,1,100,99.32832871571406,100,92.70133443027028,0,1,100,100.47140372152242,100,92.95811085352751,0,1,100,109.68426666845586,100,96.31224545744448,0,0,100,101.91125178805297,100,88.05210610132272,0,1,100,104.17398791520104,100,96.39907623281944,1,1,100,101.04772918642794,100,100.4042202679239,1,0,100,108.92488239126598,100,93.72773732209946,1,1,100,113.01612071509116,100,95.78813874335845,0,0,100,109.6335466008896,100,96.12837945651138,0,0,100,96.0287748429157,100,93.6449211657572,0,1,100,111.14676708529196,100,88.9759684731055,0,1
350,1,0,0,1,0,0,1,1,-0.2137678294575377,-0.0154350232732271,0.0,100,102.9390639681397,100,91.07061513206033,0,0,100,99.56483944317633,100,94.51416210998347,0,1,100,99.94959581680254,100,99.18193087100376,0,1,100,104.08757205225292,100,91.71918881159463,0,0,100,102.36739869213258,100,94.39633174310576,1,0,100,102.38496121693048,100,83.19948797770033,1,0,100,99.5475943978596,100,92.45096946960066,0,1,100,100.4409493641109,100,84.9065171048239,1,1,100,107.5511435581363,100,87.13533722719788,0,0,100,115.47354280639628,100,95.01642604301232,1,0,100,106.17073566416708,100,90.91233767650264,1,0,100,99.93000542139464,100,88.90877370568636,0,1,100,116.34312881799218,100,88.00926152466188,1,0,100,103.45575242703995,100,83.1945803799796,1,0,100,103.41035167060087,100,91.30103946913496,0,0,100,101.76236672377294,100,99.18860258064964,0,0,100,97.7188343806624,100,85.6676590987879,1,1,100,93.68900093141872,100,81.66030543634203,0,1,100,121.13546988620932,100,93.12178984660352,0,0,100,109.99951956445062,100,90.6699566000218,0,0,100,107.1551874341299,100,90.25006347070006,0,0,100,111.45132483790223,100,93.75172536173358,0,0,100,100.45149915132752,100,91.00471057816132,1,1,100,98.5015744444236,100,99.55023655983815,0,1,100,100.09960980202963,100,86.97485928372802,1,1,100,101.12119128808745,100,92.47926138730249,1,0,100,106.6524576145714,100,94.0634726152316,0,0,100,96.85477001253336,100,92.63046040083726,1,1,100,107.2229782023917,100,93.07852967709022,0,0,100,97.39540740363783,100,97.32419642692166,0,1,100,99.63099150861947,100,89.76830075464981,0,1,100,106.03122334399768,100,99.16772242583932,0,0,100,104.63668152989182,100,95.44188373769062,1,0,100,105.78213716190294,100,90.29441641699012,1,0,100,98.0233147109398,100,97.13275275778206,1,1,100,105.33184615171098,100,95.2607972567403,0,0,100,100.9374659725338,100,90.23857383774045,1,0,100,105.57480136904336,100,88.46211115257402,1,0,100,103.39437648434767,100,94.93527944435624,0,0,100,105.59079419886372,100,92.4831532190557,1,0
715,0,1,0,1,0,0,1,1,-0.0079722040375004,0.0046560087834034,0.0,100,102.80202504015364,100,89.70780053328315,1,0,100,107.29570422293487,100,84.93842262719438,1,0,100,96.84989567792483,100,88.21455075906752,0,0,100,94.37140264838284,100,90.78747437748028,0,1,100,104.37327689619973,100,89.05325875315846,0,0,100,106.39749548463216,100,93.7420123195858,0,0,100,101.6377169828688,100,86.3432819761218,0,0,100,102.82458278301095,100,88.1971445607827,0,0,100,108.34569902158827,100,93.31843088622716,0,0,100,105.53058950956144,100,88.13302538203429,0,0,100,100.34989638182796,100,91.83180534523562,1,0,100,108.33869961697368,100,89.36723445305869,0,0,100,97.1234739018481,100,93.65960494828036,1,0,100,93.29972126443285,100,90.61972627918928,1,1,100,99.49665500878194,100,92.45281044945656,0,0,100,112.15704958888728,100,90.42133511775754,1,0,100,98.34859394471472,100,95.83626206963368,1,0,100,107.65108957584371,100,95.40715695486918,1,0,100,107.149086621955,100,91.94168889671144,1,0,100,101.12635678949648,100,89.32759175302505,0,0,100,102.28372263132664,100,89.41135187311758,0,0,100,111.69838087459158,100,84.55329117152219,1,0,100,96.21875360911432,100,92.17507607378198,0,0,100,112.09465826924512,100,90.77410475614532,0,0,100,97.9607606775426,100,93.97388923799608,1,0,100,103.64997388050514,100,88.84318284110822,0,0,100,106.4940828256808,100,88.76698330736757,1,0,100,102.86593474717094,100,91.13017359545316,1,0,100,106.65835252423528,100,92.53927518559144,0,0,100,110.79209540357743,100,88.18850959928255,1,0,100,102.26194376621764,100,94.6550321842356,1,0,100,94.52969482674683,100,93.37790652094708,1,1,100,116.50938633420212,100,95.9497402504214,1,0,100,104.34635652607878,100,88.09645141876385,1,0,100,104.4386999954954,100,100.02396711408264,1,0,100,100.24900725355693,100,89.3157185056788,0,0,100,105.15564750613082,100,91.12103779949122,1,0,100,102.1975860851638,100,93.58596600928672,1,0,100,112.11837620309,100,92.42396452449177,0,0,100,99.98273606615156,100,95.4462507474663,0,0
246,0,1,0,1,0,0,1,1,-0.2145890081671429,-0.1413743156545439,0.0,100,102.90202607517855,100,92.8162467641931,0,1,100,112.3958035160576,100,89.17569347063215,0,0,100,103.4947092138508,100,94.25500509826809,1,1,100,101.94099114061112,100,90.30714762474082,1,1,100,102.98746185841716,100,95.22881901991276,1,1,100,102.08741732260744,100,90.42679017532488,0,1,100,110.27710444249702,100,87.89170957878777,0,0,100,105.22188209182735,100,98.63195424141485,1,0,100,103.46795390777594,100,97.06951996284202,0,0,100,101.2989394225324,100,92.2251179844691,0,1,100,118.67723862646432,100,84.85952536214663,1,0,100,100.57653843203744,100,83.18254268742112,1,1,100,110.288734728736,100,92.3880676255019,1,0,100,92.41642329973412,100,94.45381140244127,0,1,100,109.0394625174618,100,92.17657014960812,1,0,100,101.9789742576532,100,86.28247567106345,0,1,100,101.7858560819405,100,91.3393406510709,1,1,100,103.78630048651692,100,88.12541636648925,0,1,100,107.26196753332516,100,95.1250291957306,0,0,100,109.85128360584233,100,93.622845234016,0,0,100,110.92277446867256,100,87.94521730855261,0,0,100,110.31578620138455,100,94.80871359454125,0,0,100,100.52510615244164,100,98.52429079029054,1,1,100,111.95040779425015,100,95.20967514451922,0,0,100,108.8936928587272,100,95.43199372736446,1,0,100,98.95837196632476,100,91.74651407015656,0,1,100,111.20676922073544,100,93.79841271233096,0,0,100,106.09347466315248,100,90.7519830990817,0,0,100,114.29599614728278,100,91.69376452608512,0,0,100,96.10872507989926,100,91.94483970674798,0,1,100,102.52541302886748,100,87.25582783054602,1,1,100,105.57749769988324,100,90.50010482668372,1,1,100,103.37815232751332,100,90.08178119923288,0,1,100,110.15255875949042,100,90.77256717514749,0,0,100,106.50547370937862,100,83.38571853043,1,1,100,97.52319669911604,100,87.55067045034907,1,1,100,93.1708373074179,100,94.33660452431788,1,1,100,100.78428476356072,100,98.95976012506766,1,0,100,113.53035128018055,100,79.28139519894566,1,1,100,108.03984045412967,100,91.7364642863865,0,0
